"Parcela","N_Familia","N_cientifico","Genero","Epiteto","Cod_HaCr","DAP"
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",47.69841
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",46.18016
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",57.36755
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",28.90064
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",90.85825
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",33.03114
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",17.17422
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",91.33232
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",59.57805
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",97.65768
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",66.57631
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",27.22705
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",39.70252
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",88.82014
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",35.629
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",82.00085
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",94.53769
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",71.87054
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",44.42366
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",97.28109
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",8.187435
59084,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","T",56.05018
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",21.05531
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",8.085227
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",55.03185
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",72.56165
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",9.615605
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",97.27366
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",5.449739
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",34.92615
59084,"MYRTACEAE","Psidium guajaba","Psidium","guajaba","A",75.64249
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",47.16265
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",74.98703
59084,"BIGNONIACEAE","Crescentia cujete","Crescentia","cujete","T",48.16841
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",79.29625
59084,"CAESALPINIACEAE","Senna bacillaris","Senna","bacillaris","A",53.88111
59084,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","A",50.29252
59084,"STERCULIACEAE","Guazuma ulmifolia","Guazuma","ulmifolia","A",10.7925
59084,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",57.75371
59084,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","A",47.2668
59084,"ARISTOLOCHIACEAE","Aristolochia pilosa","Aristolochia","pilosa","SL",39.21207
59084,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",25.51648
59084,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","T",69.69313
59084,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",59.09865
59084,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",80.7239
59084,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",69.97021
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",20.17776
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",34.51443
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",69.32198
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",86.43965
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",5.758819
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",54.66391
59085,"BIXACEAE","Cochlospermum vitifolium","Cochlospermum","vitifolium","A",62.1552
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",45.88768
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",80.49905
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",69.56406
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",48.42924
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",23.20028
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",90.96784
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",75.66286
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",46.48785
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",78.789
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",55.67858
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",67.66187
59085,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",92.45317
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",48.63858
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",46.74627
59085,"BIGNONIACEAE","Cydista aequinoctialis","Cydista","aequinoctialis","SL",6.75741
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","A",90.48181
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",80.32151
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",20.27902
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",62.34198
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",61.37714
59085,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",99.00998
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",91.32135
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",89.44647
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",93.52636
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",27.80875
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",81.39906
59085,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",51.47002
59085,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",9.712322
59085,"RUBIACEAE","Bertiera guianensis","Bertiera","guianensis","T",2.432925
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",33.88329
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",77.57794
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",4.447228
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",78.34444
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",51.86315
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",60.18095
59085,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",79.94736
59085,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",6.449748
59085,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",62.37477
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",66.33373
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",2.714383
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",16.12267
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",99.8091
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",57.20434
59085,"CAESALPINIACEAE","Peltogyne paniculata","Peltogyne","paniculata","A",84.87035
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",97.64875
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",97.28436
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",71.91697
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",52.64324
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",31.28199
59085,"VIOLACEAE","Hybanthus prunifolius","Hybanthus","prunifolius","T",3.786355
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","T",30.96372
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",67.9605
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",69.54597
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",28.2872
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",18.67555
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",82.28208
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",23.41239
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",57.82978
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",43.5043
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",63.55009
59085,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",37.17094
59085,"FABACEAE","Machaerium capote","Machaerium","capote","SL",81.12007
59085,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",47.78508
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",83.30131
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",79.93914
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",59.6099
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",52.61724
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",68.22954
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",22.22768
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",19.47354
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",41.23031
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",38.60283
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",44.18992
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",41.19904
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",52.27832
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",26.90135
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",91.92471
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",69.93256
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",69.05368
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",81.88729
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",47.33187
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",27.53025
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",81.42644
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",41.72128
59086,"CAPPARACEAE","Crataeva tapia","Crataeva","tapia","A",75.76204
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",74.96155
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",29.96709
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",56.09678
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",65.25584
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",84.28714
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",93.44386
59086,"MORACEAE","Maclura tinctoria","Maclura","tinctoria","T",41.24654
59086,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","A",13.13532
59086,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","A",97.54247
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","T",56.38645
59086,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","SL",26.74141
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",74.25413
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",75.15087
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",85.91569
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",78.40999
59086,"MORACEAE","Maclura tinctoria","Maclura","tinctoria","SL",52.76894
59086,"MORACEAE","Maclura tinctoria","Maclura","tinctoria","SL",5.31709
59086,"MORACEAE","Maclura tinctoria","Maclura","tinctoria","SL",5.648726
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",92.48649
59086,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",9.378413
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",52.37961
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",64.04536
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",43.51541
59086,"CAESALPINIACEAE","Senna bacillaris","Senna","bacillaris","T",22.69096
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",45.52533
59086,"MORACEAE","Maclura tinctoria","Maclura","tinctoria","A",99.18291
59086,"SOLANACEAE","Solanum arboreum","Solanum","arboreum","SL",45.13411
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",76.86576
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",19.47254
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",68.66437
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",73.64644
59086,"FABACEAE","Pterocarpus acapulcensis","Pterocarpus","acapulcensis","A",84.78887
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",49.55233
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",12.94024
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",61.11707
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",56.04868
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",90.69623
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",36.94525
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",62.78767
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",70.33945
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",33.62905
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",87.14508
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",34.40303
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",29.34349
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",12.37942
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",22.07478
59086,"BIGNONIACEAE","Tabebuia chrysantha","Tabebuia","chrysantha","A",91.11582
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",90.12147
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",33.57307
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",74.1096
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",36.61702
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",30.09997
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",20.78888
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",52.34354
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",70.93769
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",41.06659
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",21.44707
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",59.32728
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",78.03806
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",22.5541
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",10.80426
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",101.7274
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",9.824419
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",23.77637
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",15.22863
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",19.05556
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",81.17776
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",58.92744
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",64.33274
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",84.15142
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",12.1512
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",27.61168
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",31.64653
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",14.10345
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",52.81029
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",43.89213
59086,"BORAGINACEAE","Heliotropium indicum","Heliotropium","indicum","A",71.49962
59086,"SAPINDACEAE","Paullinia nobilis","Paullinia","nobilis","SL",92.81875
59087,"MIMOSACEAE","Albizia saman","Albizia","saman","A",35.0598
59087,"MIMOSACEAE","Albizia saman","Albizia","saman","A",19.38792
59087,"MIMOSACEAE","Albizia saman","Albizia","saman","A",69.08898
59087,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",30.82232
59087,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",23.18888
59087,"APOCYNACEAE","Stemmadenia grandiflora","Stemmadenia","grandiflora","A",75.17315
59087,"MIMOSACEAE","Albizia saman","Albizia","saman","A",16.54092
59087,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",37.1797
59087,"CAESALPINIACEAE","Bauhinia guianensis","Bauhinia","guianensis","SL",92.2622
59087,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",14.72274
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","A",86.49021
59087,"FABACEAE","Swartzia amplifolia","Swartzia","amplifolia","SL",39.92805
59087,"MELASTOMATACEAE","Miconia ampla","Miconia","ampla","A",79.94937
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","A",86.53342
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","A",6.641662
59087,"APOCYNACEAE","Stemmadenia grandiflora","Stemmadenia","grandiflora","A",45.09028
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","A",23.37821
59087,"RHAMNACEAE","Rhamnus goudotiana","Rhamnus","goudotiana","SL",92.59934
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","A",90.8375
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",41.51267
59087,"CAESALPINIACEAE","Bauhinia guianensis","Bauhinia","guianensis","SL",24.92932
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",79.06761
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","T",27.58841
59087,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",42.05419
59087,"EUPHORBIACEAE","Acalypha macrostachya","Acalypha","macrostachya","A",54.83196
59087,"FABACEAE","Swartzia amplifolia","Swartzia","amplifolia","SL",4.914632
59087,"EUPHORBIACEAE","Acalypha diversifolia","Acalypha","diversifolia","A",30.39322
59087,"FABACEAE","Platymiscium pinnatum","Platymiscium","pinnatum","SL",65.09194
59087,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",64.74834
59087,"SAPINDACEAE","Paullinia nobilis","Paullinia","nobilis","SL",45.91603
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",71.58638
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",26.34688
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",86.33622
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",84.14566
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",68.36622
59087,"POLYGONACEAE","Triplaris americana","Triplaris","americana","A",71.28666
59087,"BIGNONIACEAE","Martinella obovata","Martinella","obovata","SL",89.70186
59088,"BORAGINACEAE","Cordia bicolor","Cordia","bicolor","A",97.22198
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",52.08513
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",23.07297
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",83.87426
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",71.84344
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",21.03648
59088,"ANACARDIACEAE","Astronium graveolens","Astronium","graveolens","A",62.78798
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",86.54586
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",8.226756
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",6.21053
59088,"BORAGINACEAE","Cordia bicolor","Cordia","bicolor","A",94.49334
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",35.86297
59088,"POLYGONACEAE","Triplaris americana","Triplaris","americana","A",63.52383
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",70.9092
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",93.39331
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",57.73571
59088,"PTERIDACEAE","Adiantum pectinatum","Adiantum","pectinatum","T",69.49114
59088,"POLYGONACEAE","Triplaris americana","Triplaris","americana","A",17.15469
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",58.95189
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",12.11103
59088,"URTICACEAE","Urera caracasana","Urera","caracasana","T",87.26826
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",63.90289
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",37.08337
59088,"PTERIDACEAE","Adiantum pectinatum","Adiantum","pectinatum","A",69.29044
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",56.73977
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",10.09454
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",97.46302
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",21.81369
59088,"URTICACEAE","Urera caracasana","Urera","caracasana","T",71.80592
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",47.00957
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",22.51531
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",89.5168
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",51.82687
59088,"FLACOURTIACEAE","Casearia javitensis","Casearia","javitensis","A",60.22911
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",75.57324
59088,"POLYGONACEAE","Triplaris americana","Triplaris","americana","A",47.2361
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",50.43946
59088,"EUPHORBIACEAE","Mabea occidentalis","Mabea","occidentalis","A",45.1283
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",48.70409
59088,"MYRSINACEAE","Myrsine coriacea","Myrsine","coriacea","A",57.94695
59088,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",90.92213
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",98.26403
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","A",18.79861
59088,"SAPINDACEAE","Cupania cinerea","Cupania","cinerea","A",97.89861
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",25.57014
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",20.55983
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",11.6617
59088,"EUPHORBIACEAE","Mabea occidentalis","Mabea","occidentalis","A",41.6226
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",12.43023
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","A",17.75329
59088,"RUTACEAE","Zanthoxylum rhoifolium","Zanthoxylum","rhoifolium","A",5.411821
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",23.28393
59088,"URTICACEAE","Urera caracasana","Urera","caracasana","T",63.45089
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",45.10136
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",8.149352
59088,"ASCLEPIADACEAE","Tassadia aristata","Tassadia","aristata","SL",24.07874
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",59.4047
59088,"RUBIACEAE","Warszewiczia coccinea","Warszewiczia","coccinea","T",100.2317
59088,"SAPINDACEAE","Cupania cinerea","Cupania","cinerea","A",82.07607
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",6.305964
59088,"PTERIDACEAE","Adiantum pectinatum","Adiantum","pectinatum","T",7.641125
59088,"RUBIACEAE","Psychotria deflexa","Psychotria","deflexa","T",97.75862
59088,"FABACEAE","Machaerium capote","Machaerium","capote","A",48.10507
59088,"MYRSINACEAE","Myrsine coriacea","Myrsine","coriacea","A",52.70543
59088,"POLYGONACEAE","Triplaris americana","Triplaris","americana","A",35.60853
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",55.75888
59088,"FABACEAE","Machaerium biovulatum","Machaerium","biovulatum","SL",7.159523
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",31.23897
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",10.25738
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",25.85644
59088,"VERBENACEAE","Petrea volubilis","Petrea","volubilis","T",63.6745
59088,"SAPINDACEAE","Cupania cinerea","Cupania","cinerea","T",31.73627
