Codigo.de.Parcela,Num_indp,N_Familia,N_cientifico,Genero,Epiteto,Cod_HaCr,Diametro
59063,50,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,26.0324432134492
59063,29,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,73.8953943745127
59063,51,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,14.2712749675386
59063,49,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,39.7725182265743
59063,4,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,88.0104512181191
59063,23,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,2.01577260674079
59063,15,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,44.7473185174667
59063,44,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,20.832480716856
59063,47,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,31.7561171728402
59063,17,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,64.9359831469576
59063,46,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,54.3222742916461
59063,16,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,99.307259012697
59063,62,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,96.8250755280394
59063,58,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,98.324084527083
59063,48,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,11.1721983077076
59063,61,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,58.0465047345046
59063,1,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,49.2128798982086
59063,34,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,16.2113809174825
59063,24,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,14.4881697195194
59063,56,CAESALPINIACEAE,Senna robiniifolia,Senna,robiniifolia,T,82.6258979716615
59063,60,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,56.0515194183938
59063,31,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,81.5904625891855
59063,52,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,25.1459482852145
59063,54,RUBIACEAE,Coffea arabica,Coffea,arabica,T,13.4402761732951
59063,57,RUBIACEAE,Coffea arabica,Coffea,arabica,A,17.8795743809
59063,55,RUBIACEAE,Coffea arabica,Coffea,arabica,T,75.4249188701019
59063,40,RUBIACEAE,Coffea arabica,Coffea,arabica,T,31.1113896684939
59063,3,RUBIACEAE,Coffea arabica,Coffea,arabica,T,26.8049161849775
59063,22,SOLANACEAE,Solanum hirtum,Solanum,hirtum,T,5.83851973213553
59063,25,URTICACEAE,Urera baccifera,Urera,baccifera,T,43.5582326780831
59063,27,ASTERACEAE,Mikania micrantha,Mikania,micrantha,T,56.1563567090974
59063,35,VERBENACEAE,Aegiphila panamensis,Aegiphila,panamensis,T,89.289070146845
59063,39,FABACEAE,Rhynchosia minima,Rhynchosia,minima,T,15.1361966256521
59064,36,MIMOSACEAE,Inga acuminata,Inga,acuminata,A,8.26798663299859
59064,46,MIMOSACEAE,Inga acuminata,Inga,acuminata,A,56.4128339726634
59064,35,MIMOSACEAE,Inga acuminata,Inga,acuminata,A,11.1715334235732
59064,41,MIMOSACEAE,Pithecellobium guachapelle,Pithecellobium,guachapelle,A,35.8849772425353
59064,57,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,12.9325306010892
59064,60,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,71.4812708570029
59064,48,RUBIACEAE,Coffea arabica,Coffea,arabica,T,85.1305324519597
59064,45,MIMOSACEAE,Inga acuminata,Inga,acuminata,A,60.2155822124279
59064,52,RUBIACEAE,Coffea arabica,Coffea,arabica,T,28.3720376938224
59064,50,RUBIACEAE,Coffea arabica,Coffea,arabica,T,68.3255256150795
59064,56,RUBIACEAE,Coffea arabica,Coffea,arabica,T,63.7039350706137
59064,49,RUBIACEAE,Coffea arabica,Coffea,arabica,T,6.56638965833022
59064,53,RUBIACEAE,Coffea arabica,Coffea,arabica,T,60.076941115681
59064,51,RUBIACEAE,Coffea arabica,Coffea,arabica,T,32.7524718211
59064,55,RUBIACEAE,Coffea arabica,Coffea,arabica,T,76.9980795570809
59064,54,RUBIACEAE,Coffea arabica,Coffea,arabica,T,69.2630136309782
59064,47,RUBIACEAE,Coffea arabica,Coffea,arabica,T,83.6532079896172
59064,59,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,85.2488779635169
59064,61,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,74.788623955804
59064,10,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,37.1785549909212
59064,13,TILIACEAE,Heliocarpus americanus,Heliocarpus,americanus,A,32.1889813938539
59064,17,RUBIACEAE,Coffea arabica,Coffea,arabica,T,89.8338118188036
59064,21,MALPIGHIACEAE,Banisteriopsis pubipetala,Banisteriopsis,pubipetala,A,26.9296269717741
59064,29,MONIMIACEAE,Siparuna guianensis,Siparuna,guianensis,A,96.855031868103
59064,32,EUPHORBIACEAE,Conceveiba guianensis,Conceveiba,guianensis,A,13.05337223788
59064,33,SOLANACEAE,Cestrum bigibbosum,Cestrum,bigibbosum,A,10.8434019589219
59064,37,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,100.138194060186
59065,60,FABACEAE,Erythrina glauca,Erythrina,glauca,A,81.3764986623942
59065,31,FABACEAE,Erythrina glauca,Erythrina,glauca,A,42.2584226623884
59065,56,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,75.91160223448
59065,42,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,28.1229615051708
59065,1,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,97.5984937271443
59065,33,MIMOSACEAE,Inga stenoptera,Inga,stenoptera,A,48.0928409630772
59065,30,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,64.3588285011984
59065,40,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,39.2035685920452
59065,50,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,57.1571154317387
59065,57,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,43.6644141217539
59065,22,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,25.5486412424401
59065,41,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,54.9027493904461
59065,59,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,75.3736918243164
59065,48,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,80.7916699477949
59065,26,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,46.118530010508
59065,54,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,16.8612712874032
59065,55,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,54.2758152624332
59065,58,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,84.4748685043488
59065,53,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,92.2127224174392
59065,51,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,67.6493900600631
59065,29,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,67.8769054145042
59065,47,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,21.5599780237408
59065,49,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,18.0556267145146
59065,39,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,44.3520145797433
59065,52,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,53.3054865918216
59065,43,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,67.3306992276727
59065,2,PIPERACEAE,Piper peltatum,Piper,peltatum,T,94.7906014067033
59065,3,URTICACEAE,Urera baccifera,Urera,baccifera,T,21.4404928595827
59065,13,POLYGONACEAE,Triplaris americana,Triplaris,americana,T,13.3478091730441
59065,21,AMARANTHACEAE,Cyathula achyranthoides,Cyathula,achyranthoides,T,90.7417638943899
59065,24,RUBIACEAE,Psychotria emetica,Psychotria,emetica,T,23.9024155311658
59065,34,RUBIACEAE,Coffea arabica,Coffea,arabica,T,28.1033754467164
59065,44,CECROPIACEAE,Cecropia peltata,Cecropia,peltata,A,81.9117157023364
59066,67,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,11.1724798378164
59066,2,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,55.5765819051443
59066,85,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,13.4094824723424
59066,89,RUBIACEAE,Coffea arabica,Coffea,arabica,A,33.5291095532987
59066,83,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,38.1532603558676
59066,79,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,63.6846326029085
59066,84,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,93.8642140561283
59066,86,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,22.4553467740063
59066,82,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,38.4278792957887
59066,81,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,80.8791786649741
59066,88,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,71.0352203424635
59066,75,RUBIACEAE,Coffea arabica,Coffea,arabica,T,14.4503713661634
59066,80,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,53.0451181338523
59066,87,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,36.7831647900074
59066,70,RUBIACEAE,Coffea arabica,Coffea,arabica,T,36.2642484374567
59066,42,RUBIACEAE,Coffea arabica,Coffea,arabica,T,61.0788703336462
59066,60,RUBIACEAE,Coffea arabica,Coffea,arabica,T,22.3837575139265
59066,73,RUBIACEAE,Coffea arabica,Coffea,arabica,T,17.9433572578782
59066,69,RUBIACEAE,Coffea arabica,Coffea,arabica,T,29.2137170166834
59066,76,RUBIACEAE,Coffea arabica,Coffea,arabica,T,56.855955194802704
59066,32,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,22.5394390503635
59066,59,RUBIACEAE,Coffea arabica,Coffea,arabica,T,84.8466079407954
59066,74,RUBIACEAE,Coffea arabica,Coffea,arabica,T,87.9669116620493
59066,77,RUBIACEAE,Coffea arabica,Coffea,arabica,T,56.6031047186168
59066,52,RUBIACEAE,Coffea arabica,Coffea,arabica,T,24.7453533825485
59066,41,RUBIACEAE,Coffea arabica,Coffea,arabica,T,42.1812320125309
59066,50,RUBIACEAE,Coffea arabica,Coffea,arabica,T,94.500424778459
59066,58,RUBIACEAE,Coffea arabica,Coffea,arabica,T,31.9281818155545
59066,71,RUBIACEAE,Coffea arabica,Coffea,arabica,T,32.6718239468116
59066,78,RUBIACEAE,Coffea arabica,Coffea,arabica,T,7.34324324050046
59066,8,CECROPIACEAE,Cecropia peltata,Cecropia,peltata,A,64.7075127291468
59066,13,RUBIACEAE,Coffea arabica,Coffea,arabica,T,89.3927584359372
59066,27,RUTACEAE,Citrus aurantium,Citrus,aurantium,A,96.7854638719947
59066,39,FABACEAE,Erythrina poeppigiana,Erythrina,poeppigiana,A,62.2372623110567
59066,40,RUBIACEAE,Coffea arabica,Coffea,arabica,T,33.4834596914131
59066,43,RUBIACEAE,Coffea arabica,Coffea,arabica,T,57.1738264813438
59066,44,RUBIACEAE,Coffea arabica,Coffea,arabica,T,33.4477634541152
59066,45,FLACOURTIACEAE,Casearia javitensis,Casearia,javitensis,T,88.2366549819664
59066,49,FLACOURTIACEAE,Casearia fasciculata,Casearia,fasciculata,A,97.2503778688532
59066,51,RUBIACEAE,Coffea arabica,Coffea,arabica,T,46.4830800809043
59066,53,RUBIACEAE,Coffea arabica,Coffea,arabica,T,81.2078105468358
59066,56,RUBIACEAE,Coffea arabica,Coffea,arabica,T,74.5382929448408
59066,57,RUBIACEAE,Coffea arabica,Coffea,arabica,T,7.1625271347378
59066,62,MONIMIACEAE,Siparuna aspera,Siparuna,aspera,T,44.4333696831077
59067,65,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,31.9728450529109
59067,75,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,61.4383496939879
59067,87,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,6.36700847123554
59067,78,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,10.0002765938448
59067,64,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,14.7344420362809
59067,83,MELIACEAE,Cedrela odorata,Cedrela,odorata,A,93.2657211036245
59067,84,LAURACEAE,Persea americana,Persea,americana,A,40.4422736750505
59067,27,LAURACEAE,Persea americana,Persea,americana,A,40.4486402666313
59067,52,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,37.5102733042164
59067,53,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,64.8728369633401
59067,76,MELIACEAE,Cedrela odorata,Cedrela,odorata,T,26.6735837307388
59067,69,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,96.2688813681113
59067,71,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,68.7907325329474
59067,72,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,47.6191126507168
59067,50,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,71.1643077197436
59067,68,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,31.993721785611
59067,35,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,35.4176524360749
59067,41,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,83.4066782605938
59067,85,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,98.062615748955
59067,77,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,6.38101703949269
59067,51,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,27.8830217421406
59067,55,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,95.2912361190848
59067,70,MUSACEAE,Musa paradisiaca,Musa,paradisiaca,T,46.7210945900033
59067,28,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,71.7195040803697
59067,66,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,46.3610286845464
59067,74,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,70.5132782817265
59067,86,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,51.4165052296497
59067,67,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,84.5728812346097
59067,81,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,98.4859554512171
59067,82,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,5.57173649885622
59067,36,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,90.7770490483139
59067,48,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,23.8445636687285
59067,88,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,96.549148084216
59067,89,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,T,39.0692957540849
59067,63,EUPHORBIACEAE,Manihot esculenta,Manihot,esculenta,T,25.9392816279031
59067,4,ASTERACEAE,Schistocarpha eupatorioides,Schistocarpha,eupatorioides,T,11.333611001699
59067,9,RUTACEAE,Citrus aurantium,Citrus,aurantium,A,83.1945017183525
59067,24,PIPERACEAE,Piper peltatum,Piper,peltatum,T,43.1604612709028
59067,29,RUBIACEAE,Hamelia patens,Hamelia,patens,T,56.588975350421
59067,32,BORAGINACEAE,Heliotropium indicum,Heliotropium,indicum,T,14.2317562742122
59068,20,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,39.4007365979902
59068,57,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,40.5550795093962
59068,53,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,6.99423677390763
59068,80,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,25.0072217531769
59068,68,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,9.20210056582452
59068,40,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,78.05739890437
59068,46,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,76.7189168610245
59068,76,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,28.2318857454254
59068,61,MELASTOMATACEAE,Miconia prasina,Miconia,prasina,A,9.88180726008095
59068,58,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,26.5086628962556
59068,42,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,98.1756151445445
59068,41,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,12.4505914060538
59068,79,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,56.352093864846
59068,66,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,67.022109845031
59068,75,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,48.9253593111159
59068,52,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,92.0085043745559
59068,65,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,84.4069581096127
59068,60,MELASTOMATACEAE,Miconia prasina,Miconia,prasina,A,9.24977443551506
59068,62,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,19.4048720920622
59068,67,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,45.1994393161699
59068,56,FLACOURTIACEAE,Casearia arborea,Casearia,arborea,A,73.1712574160846
59068,55,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,74.7889530277418
59068,78,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,85.6609840982997
59068,77,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,39.0353502332055
59068,59,MELASTOMATACEAE,Miconia prasina,Miconia,prasina,A,67.7162085357006
59068,69,MELASTOMATACEAE,Miconia magdalenae,Miconia,magdalenae,T,6.68133935914008
59068,21,RUBIACEAE,Warszewiczia coccinea,Warszewiczia,coccinea,A,6.22785903671439
59068,83,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,10.6961503896995
59068,31,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,3.45993729878952
59068,37,RUBIACEAE,Faramea multiflora,Faramea,multiflora,T,12.032829823591
59068,49,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,29.1539206355323
59068,3,EUPHORBIACEAE,Mabea occidentalis,Mabea,occidentalis,A,74.4848224131613
59068,5,ANNONACEAE,Guatteria cargadero,Guatteria,cargadero,A,5.17019720130968
59068,6,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,10.8408594835867
59068,7,RUBIACEAE,Faramea multiflora,Faramea,multiflora,T,80.0119527344981
59068,15,RUBIACEAE,Faramea multiflora,Faramea,multiflora,T,37.9099838175792
59068,16,RUBIACEAE,Psychotria poeppigiana,Psychotria,poeppigiana,T,28.9142353235385
59068,18,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,6.25923550947879
59068,19,MALPIGHIACEAE,Tetrapterys discolor,Tetrapterys,discolor,SL,94.2047878274151
59068,22,MALPIGHIACEAE,Banisteriopsis pubipetala,Banisteriopsis,pubipetala,A,15.4266118425258
59068,27,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,10.8095928388538
59068,28,CARYOCARACEAE,Caryocar amygdaliferum,Caryocar,amygdaliferum,A,10.6664523939541
59068,33,RUBIACEAE,Ladenbergia magnifolia,Ladenbergia,magnifolia,A,76.0839702558068
59068,34,EUPHORBIACEAE,Aparisthmium cordatum,Aparisthmium,cordatum,A,18.5477495744133
59068,48,APOCYNACEAE,Odontadenia cognata,Odontadenia,cognata,SL,85.6895043973295
59069,51,MIMOSACEAE,Inga vera,Inga,vera,A,99.3067888330635
59069,45,MIMOSACEAE,Inga vera,Inga,vera,A,9.50589587452265
59069,11,LAURACEAE,Persea americana,Persea,americana,A,21.3435175921733
59069,43,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,84.4436952046366
59069,3,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,75.4896850370947
59069,4,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,40.1271210171223
59069,42,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,18.7206647938938
59069,47,RUBIACEAE,Coffea arabica,Coffea,arabica,T,90.3274079028109
59069,48,RUBIACEAE,Coffea arabica,Coffea,arabica,T,37.9744837985399
59069,57,RUBIACEAE,Coffea arabica,Coffea,arabica,T,43.5168091810258
59069,13,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,23.739664347694
59069,14,RUBIACEAE,Coffea arabica,Coffea,arabica,T,64.4860128364305
59069,44,RUBIACEAE,Coffea arabica,Coffea,arabica,T,22.0024931248891
59069,49,RUBIACEAE,Coffea arabica,Coffea,arabica,T,25.0574726609361
59069,58,RUBIACEAE,Coffea arabica,Coffea,arabica,T,94.2615626887883
59069,2,SOLANACEAE,Witheringia solanacea,Witheringia,solanacea,T,83.1630612331158
59069,5,RUBIACEAE,Coffea arabica,Coffea,arabica,T,59.4658356979341
59069,24,CECROPIACEAE,Cecropia peltata,Cecropia,peltata,T,82.0611537767273
59069,25,ASTERACEAE,Chromolaena odorata,Chromolaena,odorata,T,8.4457589421237
59069,29,RUBIACEAE,Borreria assurgens,Borreria,assurgens,T,18.7053355924951
59069,37,FABACEAE,Erythrina poeppigiana,Erythrina,poeppigiana,A,87.666938677141
59071,66,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,13.5579167696958
59071,11,MIMOSACEAE,Inga vera,Inga,vera,A,23.5157159686703
59071,38,MIMOSACEAE,Inga vera,Inga,vera,A,4.74207738090953
59071,48,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,70.9119581534192
59071,55,BORAGINACEAE,Cordia nodosa,Cordia,nodosa,A,58.1594562281877
59071,74,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,9.32945279174601
59071,71,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,8.83711510389232
59071,49,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,97.6195283346323
59071,45,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,87.4588232763721
59071,59,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,73.8373123994568
59071,65,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,83.941187346758
59071,76,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,16.0796420390963
59071,47,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,84.2683540373981
59071,53,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,95.4298739478944
59071,51,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,87.4542222466079
59071,67,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,90.9965403279475
59071,77,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,83.0219542890951
59071,50,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,74.4440353294494
59071,70,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,26.5278305918322
59071,61,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,45.2498459111478
59071,46,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,73.3626291911392
59071,69,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,29.8238220302113
59071,73,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,25.981986587459
59071,54,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,26.0137004724035
59071,68,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,89.8979581265596
59071,39,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,71.9178472312006
59071,52,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,25.734654267837
59071,56,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,86.1564712357878
59071,57,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,84.6525829680792
59071,63,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,87.1220121337362
59071,64,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,58.4657914600298
59071,60,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,92.5230667893385
59071,42,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,2.1797854656284
59071,58,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,63.370699403463
59071,62,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,18.1536580209671
59071,75,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,36.3195379459806
59071,36,BALSAMINACEAE,Impatiens balsamina,Impatiens,balsamina,T,26.250750237152
59071,37,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,10.7836256716883
59071,43,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,7.64913239742993
59071,72,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,66.588386031754
59071,40,RUBIACEAE,Coffea arabica,Coffea,arabica,T,63.6544692889309
59071,8,MALVACEAE,Hibiscus tiliaceus,Hibiscus,tiliaceus,T,93.5432285877942
59071,16,BIGNONIACEAE,Tabebuia chrysantha,Tabebuia,chrysantha,A,79.0091493079999
59071,17,CECROPIACEAE,Cecropia peltata,Cecropia,peltata,A,85.2928276351436
59071,35,RUBIACEAE,Coffea arabica,Coffea,arabica,T,14.444260783461
59071,44,STERCULIACEAE,Theobroma cacao,Theobroma,cacao,A,27.8115637756668
59072,29,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,37.8834431108334
59072,51,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,81.235905828514
59072,63,RUTACEAE,Citrus aurantium,Citrus,aurantium,A,39.0480955771669
59072,64,RUTACEAE,Citrus aurantium,Citrus,aurantium,A,25.338971875211602
59072,56,SAPINDACEAE,Cupania americana,Cupania,americana,A,72.1249063273778
59072,17,MIMOSACEAE,Albizia saman,Albizia,saman,A,49.697170657396
59072,24,EUPHORBIACEAE,Acalypha diversifolia,Acalypha,diversifolia,A,83.1374644688258
59072,74,SAPINDACEAE,Cupania americana,Cupania,americana,A,40.3233722991736
59072,80,ANACARDIACEAE,Astronium graveolens,Astronium,graveolens,A,43.3968632934167
59072,57,SAPINDACEAE,Cupania americana,Cupania,americana,A,13.6764170150114
59072,68,SAPINDACEAE,Cupania americana,Cupania,americana,A,10.5300730720239
59072,79,MIMOSACEAE,Albizia saman,Albizia,saman,A,27.3899730732015
59072,19,EUPHORBIACEAE,Acalypha diversifolia,Acalypha,diversifolia,A,29.9298487428802
59072,70,MIMOSACEAE,Inga sordida,Inga,sordida,A,76.5551642395961
59072,27,SAPINDACEAE,Cupania americana,Cupania,americana,A,66.8153821068941
59072,75,SAPINDACEAE,Cupania americana,Cupania,americana,A,18.034878676729
59072,77,SAPINDACEAE,Cupania americana,Cupania,americana,A,92.5997882591613
59072,46,MONIMIACEAE,Siparuna sessiliflora,Siparuna,sessiliflora,A,90.0960059394209
59072,76,SAPINDACEAE,Cupania americana,Cupania,americana,A,5.85585130204562
59072,3,ANACARDIACEAE,Astronium graveolens,Astronium,graveolens,A,8.73764907225461
59072,4,RUTACEAE,Citrus aurantium,Citrus,aurantium,T,97.4977733133446
59072,7,BIGNONIACEAE,Arrabidaea candicans,Arrabidaea,candicans,SL,15.873772942607
59072,11,SAPINDACEAE,Cupania americana,Cupania,americana,A,30.0737318707186
59072,12,MIMOSACEAE,Albizia saman,Albizia,saman,A,15.0695838823831
59072,13,CAESALPINIACEAE,Senna bacillaris,Senna,bacillaris,SL,28.3945646567468
59072,18,SAPINDACEAE,Cupania americana,Cupania,americana,A,42.0274589001082
59072,20,BORAGINACEAE,Cordia nodosa,Cordia,nodosa,A,61.5767251302389
59072,22,SAPINDACEAE,Cupania americana,Cupania,americana,A,37.8531913652497
